NondrugItemID|ItemName|ProductID|
1239|Lancet Device|39292|
1240|Glucose Meter Test Strips|39292|
1241|Inhaler mouthpiece with Dose Counter|39309|
1242|Blister Aerosolizer/Inhalation Unit|39316|
1243|Insulin Inhalation Chamber|39316|
1244|Insulin Inhalation Chamber Release Unit|39316|
1245|Insulin Inhalation Chamber Release Unit|39317|
1246|Insulin Inhalation Chamber Release Unit|39318|
1247|Insulin Inhalation Chamber Release Unit|39329|
1248|Insulin Inhalation Chamber|39330|
1249|Contraceptive Diaphragm|39336|
1250|Contraceptive Diaphragm|39339|
1251|Rectal Applicator|39338|
1252|Contraceptive Diaphragm|39341|
1253|Contraceptive Diaphragm|39342|
1254|Contraceptive Diaphragm|39343|
1255|Contraceptive Diaphragm|39344|
1256|Contraceptive Diaphragm|39345|
1257|Contraceptive Diaphragm|39346|
1258|Contraceptive Diaphragm|39347|
1259|Contraceptive Diaphragm|39348|
1260|Contraceptive Diaphragm|39349|
1261|Contraceptive Diaphragm|39350|
1262|Contraceptive Diaphragm|39351|
1263|Contraceptive Diaphragm|39352|
1264|Contraceptive Diaphragm|39353|
1265|Contraceptive Diaphragm|39354|
1266|Contraceptive Diaphragm|39355|
1267|Contraceptive Diaphragm|39356|
1268|30 gauge, 0.33 inch pen needle|39390|
1269|31 gauge, 0.25 inch pen needle|39391|
1270|Pen Injector|39392|
1271|Pen Injector|39393|
1272|30 gauge Pen Needle with Retractable Safety Shield|39394|
1273|Insulin Dosing Device|39395|
1274|Glucose Meter Test Strips|39406|
1275|Lancet|39409|
1276|Lancet|39410|
1277|27 gauge, 0.5 inch needle|711|
1280|30 gauge, 0.5 inch needle|39442|
1281|19 gauge 1.5 inch 5 micron filter needle|39442|
1282|Vaginal Applicator|39463|
1283|0.5ML 28 gauge, 0.5 inch syringe with needle|39531|
1284|0.5ML 29 gauge, 0.5 inch syringe with needle|39532|
1285|0.5ML 30 gauge, 0.3125 inch syringe with needle|39534|
1286|1ML 28 gauge, 0.5 inch syringe with needle|39538|
1287|1ML 29 gauge, 0.5 inch syringe with needle|39540|
1288|1ML 30 gauge, 0.3125 inch syringe with needle |39541|
1289|0.5ML 31 gauge, 0.3125 inch syringe with needle|39542|
1290|1ML 31 gauge, 0.3125 inch syringe with needle|39543|
1291|Alcohol Pad or Swab|39558|
1292|27 gauge, 0.5 inch needle|39558|
1293|Cleansing Wipes|39599|
1294|Rectal Applicator|39599|
1295|Phenaphthazine Test Paper|39612|
1296|0.5ML 28 gauge, 0.5 inch syringe with needle|39614|
1297|1ML 28 gauge, 0.5 inch syringe with needle|39615|
1298|0.5ML 29 gauge, 0.5 inch syringe with needle|39616|
1299|0.3ML 29 gauge, 0.5 inch syringe with needle|39617|
1300|1ML 29 gauge, 0.5 inch syringe with needle|39618|
1301|0.3ML 30 gauge, 0.3125 inch syringe with needle |39619|
1302|0.5ML 30 gauge, 0.3125 inch syringe with needle|39620|
1303|1ML 30 gauge, 0.3125 inch syringe with needle |39621|
1304|29 gauge, 0.5 inch Pen Needle|39622|
1305|31 gauge, 0.25 inch pen needle|39623|
1306|31 gauge, 0.33 inch pen needle|39624|
1307|0.3ML 29 gauge, 0.5 inch syringe with needle|39626|
1308|0.5ML 29 gauge, 0.5 inch syringe with needle|39627|
1309|1ML 29 gauge, 0.5 inch syringe with needle|39628|
1310|0.3ML 30 gauge, 0.3125 inch syringe with needle |39629|
1311|0.5ML 30 gauge, 0.3125 inch syringe with needle|39630|
1312|1ML 30 gauge, 0.3125 inch syringe with needle |39631|
1313|0.3ML 31 gauge, 0.3125 inch syringe with needle|39634|
1314|0.5ML 31 gauge, 0.3125 inch syringe with needle|39635|
1315|1ML 31 gauge, 0.3125 inch syringe with needle|39636|
1316|0.5ML 28 gauge, 0.5 inch syringe with needle|39637|
1317|0.3ML 29 gauge, 0.5 inch syringe with needle|39638|
1318|0.3ML 30 gauge, 0.3125 inch syringe with needle |39639|
1319|0.3ML 31 gauge, 0.3125 inch syringe with needle|39640|
1320|1ML 28 gauge, 0.5 inch syringe with needle|39641|
1321|0.5ML 29 gauge, 0.5 inch syringe with needle|39642|
1322|0.5ML 30 gauge, 0.3125 inch syringe with needle|39643|
1323|0.5ML 31 gauge, 0.3125 inch syringe with needle|39644|
1324|1ML 29 gauge, 0.5 inch syringe with needle|39645|
1325|1ML 30 gauge, 0.3125 inch syringe with needle |39646|
1326|1ML 31 gauge, 0.3125 inch syringe with needle|39647|
1327|Lancet|39648|
1328|Lancet|39649|
1329|29 gauge, 0.5 inch Pen Needle|39650|
1330|31 gauge, 0.3125 inch pen needle|39651|
1331|31 gauge, 0.25 inch pen needle|39652|
1332|0.3ML 29 gauge, 0.5 inch syringe with needle|39653|
1333|0.3ML 30 gauge, 0.3125 inch syringe with needle |39654|
1334|0.5ML 29 gauge, 0.5 inch syringe with needle|39655|
1335|0.5ML 30 gauge, 0.3125 inch syringe with needle|39656|
1336|1ML 29 gauge, 0.5 inch syringe with needle|39657|
1337|1ML 30 gauge, 0.3125 inch syringe with needle |39658|
1338|0.5ML 29 gauge, 0.5 inch syringe with needle|39659|
1339|0.5ML 30 gauge, 0.3125 inch syringe with needle|39660|
1340|29 gauge, 0.5 inch Pen Needle|39675|
1341|Sharps Container|39627|
1342|Sharps Container|39655|
1343|Sharps Container|39656|
1344|Sharps Container|39657|
1345|Sharps Container|39658|
1346|Sharps Container|39653|
1347|Sharps Container|39654|
1348|Sharps Container|39659|
1349|Sharps Container|39660|
1350|Sharps Container|39630|
1351|Sharps Container|39635|
1352|Sharps Container|39628|
1353|Sharps Container|39631|
1354|Sharps Container|39636|
1355|Sharps Container|39626|
1356|Sharps Container|39629|
1357|Sharps Container|39634|
1358|31 gauge, 0.25 inch pen needle|39679|
1359|31 gauge, 0.3125 inch pen needle|39680|
1360|Lancet Device|39681|
1361|Lancet|39681|
1362|Lancet|39682|
1363|Lancet|39683|
1364|Lancet|39684|
1365|Lancet|39685|
1366|Lancet|39686|
1367|Lancet|39687|
1368|Lancet|39688|
1369|Lancet|39689|
1370|Lancet|39690|
1371|Lancet|39692|
1372|Lancet|39693|
1373|Lancet|39694|
1374|Lancet|39695|
1375|Lancet|39696|
1376|Lancet|39697|
1377|Lancet|39699|
1378|Lancet|39700|
1379|Lancet Device|39702|
1380|Lancet Device|39703|
1381|Lancet Device|39704|
1382|Lancet|39702|
1383|Lancet|39703|
1384|Lancet|39707|
1385|Lancet|39708|
1386|Lancet|39709|
1387|Lancet|39711|
1388|Lancet|39712|
1389|Lancet|39713|
1390|Lancet|39714|
1391|Lancet|39715|
1393|Lancet|39717|
1394|Lancet|39718|
1395|Lancet|39719|
1396|Lancet|39720|
1397|Lancet|39721|
1398|Lancet|39722|
1399|Pen Injector|39724|
1400|Pen Injector|39725|
1404|Pen Injector|39731|
1405|Pen Injector|39732|
1407|Lancet Device|39736|
1408|Lancet|39736|
1409|Lancet Device|39737|
1410|Lancet|39737|
1411|Lancet Device|39738|
1412|Lancet|39738|
1413|31 gauge, 0.25 inch pen needle|39743|
1414|31 gauge, 0.3125 inch pen needle|39744|
1415|29 gauge, 0.5 inch Pen Needle|39745|
1416|Syringe Housing with Injector Device|39728|
1417|Syringe Housing with Injector Device|39730|
1418|Syringe Housing with Injector Device|39733|
1419|Applicator Cone, detachable|39844|
1420|Alcohol Pad or Swab|39870|
1421|0.5ML 28 gauge, 0.5 inch syringe with needle|39871|
1422|1ML 28 gauge, 0.5 inch syringe with needle|39872|
1423|Condom|39873|
1424|Lancet|39880|
1425|Lancet|39881|
1426|Lancet|39882|
1427|Lancet|39883|
1428|Lancet|39884|
1429|Lancet|39885|
1430|30 Unit Suppository Mold w/Caps|39897|
1431|Guide Plate|39897|
1432|30 Unit Suppository Mold Cover w/Supp Dispensing Tool|39897|
1434|Lancet|40018|
1435|Lancet|40019|
1436|Lancet|40020|
1437|Lancet|40021|
1438|Vaginal Applicator|34544|
1439|Glucose Meter Control Solution|40158|
1440|Glucose Meter Control Solution|40159|
1441|Glucose Meter Test Strips|40164|
1442|Glucose Meter Test Strips|40165|
1443|Glucose Meter Test Strips|40166|
1444|Glucose Meter Test Strips|40168|
1445|Glucose Meter Test Strips|40169|
1446|Glucose Meter Control Solution|40170|
1447|Glucose Meter Test Strips|40171|
1448|Glucose Meter Test Strips|40172|
1449|Glucose Meter Test Strips|40173|
1450|Lancet Device|40174|
1451|Lancet|40174|
1452|Lancet|40175|
1453|Lancet|40176|
1454|Lancet|40177|
1455|Glucose Meter Test Strips|40178|
1456|Glucose Meter Test Strips|40179|
1457|Glucose Meter Test Strips|40180|
1458|Glucose Meter Test Strips|40181|
1459|Glucose Meter Test Strips|40182|
1460|Lancet|40183|
1461|Glucose Meter Test Strips|40184|
1462|Glucose Meter Test Strips|40185|
1463|Glucose Meter Control Solution, Normal|40186|
1464|Lancet|40187|
1465|Glucose Meter|40188|
1466|Glucose Meter Test Strips|40188|
1467|Lancet|40188|
1468|Lancet Device|40188|
1469|Glucose Meter Control Solution|40188|
1470|Glucose Meter Test Strips|40197|
1471|Lancet|40198|
1472|Lancet|40199|
1473|Glucose Meter Control Solution|40201|
1474|Glucose Meter Test Strips|40206|
1475|Glucose Meter Test Strips|40207|
1476|Glucose Meter Test Strips|40208|
1477|Glucose Meter Test Strips|40209|
1478|Glucose Meter Test Strips|40210|
1479|1ML 28 gauge, 0.5 inch syringe with needle|40211|
1480|0.5ML 30 gauge, 0.3125 inch syringe with needle|40212|
1481|Glucose Meter|40213|
1482|Lancet Device|40213|
1483|Lancet|40213|
1484|Glucose Meter Test Strips|40214|
1485|Urinalysis Test Strips, Multiple|40215|
1486|Urinalysis Test Strips, Ketones|40216|
1487|Urinalysis Test Strips, Ketones|40217|
1488|1ML 29 gauge, 0.5 inch syringe with needle|40218|
1489|0.3ML 30 gauge, 0.3125 inch syringe with needle |40219|
1490|0.5ML 28 gauge, 0.5 inch syringe with needle|40220|
1491|0.5ML 29 gauge, 0.5 inch syringe with needle|40221|
1492|Lancet Device|40222|
1493|Lancet|40222|
1494|Lancet|40223|
1495|Lancet|40224|
1496|Glucose Meter Test Strips|40225|
1497|Glucose Meter Test Strips|40226|
1498|Glucose Meter|40227|
1499|Lancet Device|40227|
1500|Glucose Meter Test Strips|40227|
1501|Lancet|40227|
1502|29 gauge, 0.5 inch Pen Needle|40229|
1503|31 gauge, 0.3125 inch pen needle|40230|
1504|Lancet|40231|
1505|Lancet|40232|
1506|Glucose Meter Test Strips|40233|
1507|Inhalation Spacer|40243|
1508|Intrauterine Device|40308|
1509|Intrauterine Device|40309|
1520|Rectal Applicator|40514|
1521|Cleansing Wipes|40515|
1522|Rectal Applicator|40515|
1523|Vaginal Applicator|40723|
1524|30 Unit Suppository Mold w/Caps|40739|
1525|30 Unit Suppository Mold Cover w/Supp Dispensing Tool|40739|
1526|Guide Plate|40739|
1527|Vaginal Applicator|40829|
1528|Vaginal Applicator|40830|
1529|Alcohol Pad or Swab|40833|
1530|Pen Injector|40853|
1531|Pen Needle|40853|
1532|Absorbable Film|1514|
1533|Absorbable Film|40989|
1534|Absorbable Sponge|40990|
1535|Absorbable Sponge|41002|
1536|Absorbable Sponge|41006|
1537|Absorbable Sponge|41007|
1538|Absorbable Sponge|41008|
1539|Absorbable Sponge|41009|
1540|Absorbable Sponge|41010|
1541|Absorbable Gelatin Powder|41025|
1542|Gauze sponges|41042|
1543|Lancet|41045|
1544|Lancet|41046|
1545|Lancet Device|41048|
1546|Pen Injector|41050|
1547|Inhaler mouthpiece|41051|
1548|Vaginal Applicator|41052|
1549|31 gauge, 0.3125 inch pen needle|41073|
1550|29 gauge, 0.5 inch Pen Needle|41074|
1551|31 gauge, 0.25 inch pen needle|41075|
1552|29 gauge, 0.5 inch Pen Needle|41076|
1553|31 gauge, 0.3125 inch pen needle|41077|
1554|31 gauge, 0.25 inch pen needle|41078|
1555|Vaginal Applicator|41104|
1556|Vaginal Applicator|41208|
1558|22 gauge, 1.5 inch needle|41329|
1559|3ML 18 gauge, 1.5 inch syringe with needle|41329|
1560|Lancet|41426|
1561|Lancet|41428|
1572|Double-Ended Needle|41453|
1573|Filter needle|41453|
1574|Vented Transfer Device|41456|
1575|Vented Transfer Device|41458|
1576|Vented Transfer Device|41459|
1577|Double-Ended Needle|41465|
1578|Filter needle|41465|
1579|Double-Ended Needle|41466|
1580|Filter needle|41466|
1581|Double-Ended Needle|41467|
1582|Filter needle|41467|
1583|Double-Ended Needle|41469|
1584|20 Micron Filter|41469|
1585|Insulin Infusion Pump|41474|
1586|Glucose Meter, RF|41474|
1587|Insulin Infusion Pump|41475|
1588|Glucose Meter, RF|41475|
1589|Insulin Infusion Pump|41476|
1590|Glucose Meter, RF|41476|
1591|Insulin Infusion Pump|41477|
1592|Glucose Meter, RF|41477|
1593|Insulin Infusion Pump|41478|
1594|Glucose Meter, RF|41478|
1595|Insulin Infusion Pump|41479|
1596|Glucose Meter, RF|41479|
1597|Insulin Infusion Pump|41480|
1598|Glucose Meter, RF|41480|
1599|Insulin Infusion Pump|41481|
1600|Glucose Meter, RF|41481|
1601|Insulin Infusion Pump Accessory, 1.8ML Reservoir|41483|
1602|Insulin Infusion Pump Accessory, 3.0ML Reservoir|41486|
1603|Insulin Infusion Pump Accessory, 3.0ML Reservoir|41491|
1604|Topical Applicator, Reusable|41497|
1605|Fastening Device, Disposable|41497|
1606|Cleansing Wipes|41497|
1607|Tubing Set, 43 inch|41503|
1608|17MM Cannula, Tapered|41503|
1609|Tubing Set, 23 inch|41504|
1610|17MM Cannula, Tapered|41504|
1611|Tubing Set, 23 inch|41505|
1612|13MM Cannula, Tapered|41505|
1613|Tubing Set, 43 inch|41506|
1614|13MM Cannula, Tapered|41506|
1615|Cannula, Tapered|41507|
1616|Tubing Set, 43 inch|41507|
1617|Cannula, Tapered|41508|
1618|Tubing Set, 23 inch|41508|
1619|Tubing Set, 42 inch|41509|
1620|27-gauge Bent Cannula with Wings|41509|
1621|Tubing Set, 24 inch|41510|
1622|27-gauge Bent Cannula with Wings|41510|
1623|Tubing Set, 42 inch|41511|
1624|9MM Cannula, Tapered with Quick Release|41511|
1625|Tubing Set, 24 inch|41512|
1626|9MM Cannula, Tapered with Quick Release|41512|
1627|Tubing Set, 42 inch|41513|
1628|6MM Cannula, Tapered with Quick Release|41513|
1629|6MM Cannula, Tapered with Quick Release|41514|
1630|Tubing Set, 24 inch|41514|
1631|9MM Cannula, Tapered|41515|
1632|Tubing Set, 43 inch|41515|
1633|9MM Cannula, Tapered|41516|
1634|Tubing Set, 23 inch|41516|
1635|6MM Cannula, Tapered|41517|
1636|Tubing Set, 43 inch|41517|
1637|6MM Cannula, Tapered|41518|
1638|Tubing Set, 23 inch|41518|
1639|Cannula, Tapered|41519|
1640|Tubing Set, 42 inch|41519|
1641|6MM Cannula, Straight|41520|
1642|Tubing Set, 23 inch|41520|
1643|6MM Cannula, Straight|41521|
1644|Tubing Set, 24 inch|41521|
1645|9MM Cannula, Tapered with Quick Release|41522|
1646|Tubing Set, 42 inch|41522|
1647|Tubing Set, 24 inch|41523|
1648|9MM Cannula, Tapered with Quick Release|41523|
1649|Tubing Set, 42 inch|41524|
1650|6MM Cannula, Tapered with Quick Release|41524|
1651|6MM Cannula, Tapered with Quick Release|41525|
1652|Tubing Set, 24 inch|41525|
1653|27-gauge Bent Cannula|41528|
1654|Tubing Set, 42 inch|41528|
1655|27-gauge Bent Cannula with Wings|41529|
1656|Tubing Set, 42 inch|41529|
1657|Tubing Set, 24 inch|41530|
1658|27-gauge Bent Cannula with Wings|41530|
1659|Tubing Set, 42 inch|41531|
1660|27-gauge Bent Cannula|41531|
1661|Tubing Set, 42 inch|41532|
1662|27-gauge Bent Cannula with Wings|41532|
1663|27-gauge Bent Cannula with Wings|41533|
1664|Tubing Set, 24 inch|41533|
1665|Tubing Set, 43 inch|41534|
1666|Cannula, Tapered|41534|
1667|Cannula, Tapered|41535|
1668|Tubing Set, 23 inch|41535|
1669|Cannula, Tapered|41536|
1670|Tubing Set, 23 inch|41536|
1671|Cannula, Tapered|41537|
1672|Tubing Set, 43 inch|41537|
1673|Tubing Set, 43 inch|41538|
1674|6MM Cannula, Tapered|41538|
1675|9MM Cannula, Tapered|41539|
1676|Tubing Set, 43 inch|41539|
1677|6MM Cannula, Tapered|41542|
1678|Tubing Set, 23 inch|41542|
1679|9MM Cannula, Tapered|41543|
1680|Tubing Set, 23 inch|41543|
1681|Tubing Set, 60 inch|41544|
1682|CGM RF transmitter|41545|
1684|CGM Sensor|41546|
1685|CGM RF transmitter|41547|
1686|CGM Sensor|41547|
1687|CGM RF transmitter|41548|
1688|CGM RF transmitter|41549|
1689|Glucose Meter, RF|41549|
1690|CGM Sensor Insertion Device|41549|
1691|Adhesive Tape, Hypoallergenic|41549|
1692|Inhalation Chamber, Valved|41551|
1693|Inhalation Chamber, Valved with Mask|41552|
1694|Inhalation Chamber, Valved with Mask|41553|
1695|Inhalation Chamber, Valved with Mask|41554|
1696|Inhalation Chamber|41555|
1697|Inhalation Chamber, Valved|41563|
1698|Glucose Meter|41582|
1699|Double-Ended Needle|41586|
1700|Filter needle|41586|
1701|Double-Ended Needle|41587|
1702|Filter needle|41587|
1703|Double-Ended Needle|41588|
1704|Filter needle|41588|
1705|Double-Ended Needle|41589|
1706|Filter needle|41589|
1707|Glucose Meter|41590|
1708|Lancet|41590|
1709|Lancet Device|41590|
1710|Glucose Meter Test Strips|41590|
1711|Glucose Meter Control Solution|41590|
1712|Glucose Meter Test Strips|41591|
1714|Vaginal Applicator|41604|
1715|Vaginal Applicator|41605|
1716|CGM Sensor|41609|
1717|Alcohol Pad or Swab|41620|
1718|27 gauge, 0.5 inch needle|41620|
1719|Inhaler mouthpiece|41625|
1720|Inhaler mouthpiece|41628|
1722|Inhaler mouthpiece with Dose Counter|41631|
1726|Inhaler mouthpiece|41687|
1727|Lancet Device|41702|
1728|Lancet|41702|
1730|Enema tip|41709|
1731|Enema tip|41710|
1732|Insulin Inhalation Chamber|41715|
1733|Blister Aerosolizer/Inhalation Unit|41715|
1734|Insulin Inhalation Chamber Release Unit|41719|
1735|Insulin Inhalation Chamber Release Unit|41720|
1736|Glucose Meter, RF|41767|
1737|CGM RF transmitter|41767|
1738|CGM Sensor|41767|
1739|CGM Sensor Insertion Device|41767|
1740|Adhesive Tape, Hypoallergenic|41767|
1741|CGM RF transmitter|41768|
1742|CGM Sensor Insertion Device|41768|
1743|CGM Sensor|41768|
1744|CGM RF transmitter|41769|
1745|CGM Sensor Insertion Device|41769|
1746|Adhesive Tape, Hypoallergenic|41769|
1747|Glucose Meter, RF|41770|
1748|Charger, CGM Transmitter|41767|
1749|Test Plug, CGM Transmitter|41767|
1750|Charger, CGM Transmitter|41768|
1751|Test Plug, CGM Transmitter|41768|
1752|Test Plug, CGM Transmitter|41769|
1753|Charger, CGM Transmitter|41769|
1754|Charger, CGM Transmitter|41775|
1755|Test Plug, CGM Transmitter|41776|
1756|Adhesive Tape, Hypoallergenic|41768|
1757|Lancet Device|41794|
1758|Lancet|41795|
1759|Lancet|41796|
1760|Lancet|41797|
1761|Pen Injector|41805|
1762|IV Administration Set (unspecified)|41781|
1763|Vaginal Applicator|41863|
1764|27 gauge, needle with vial adapter|41901|
1765|Alcohol Pad or Swab|41901|
1766|Sodium Chloride 0.54%, for Injection|41901|
1767|0.3ML 29 gauge, 0.5 inch syringe with needle|41922|
1768|5 Micron IV Filter|41923|
1769|0.5ML 29 gauge, 0.5 inch syringe with needle|41925|
1770|1ML 29 gauge, 0.5 inch syringe with needle|41926|
1771|0.3ML 31 gauge, 0.3125 inch syringe with needle|41927|
1772|0.5ML 31 gauge, 0.3125 inch syringe with needle|41928|
1773|1ML 31 gauge, 0.3125 inch syringe with needle|41929|
1774|0.3ML 30 gauge, 0.3125 inch syringe with needle |41930|
1775|1ML 30 gauge, 0.3125 inch syringe with needle |41931|
1776|0.5ML 30 gauge, 0.3125 inch syringe with needle|41932|
1777|Lancet|41933|
1778|Lancet|41934|
1779|Lancet|41935|
1780|Glucose Meter Test Strips|41936|
1781|Glucose Meter Test Strips|41937|
1782|Glucose Meter Test Strips|41938|
1783|Urinalysis Test Strips, Ketones|41939|
1784|Glucose Meter|41940|
1785|Glucose Meter Test Strips|41940|
1786|Lancet|41940|
1787|Lancet Device|41940|
1788|Glucose Meter Control Solution|41940|
1789|Vaginal Applicator|13916|
1792|Inhaler mouthpiece with Dose Counter|41995|
1793|Inhaler mouthpiece with Dose Counter|41996|
1794|Lancet|42007|
1795|Lancet|42008|
1796|Lancet|42009|
1797|Lancet|42010|
1799|27 gauge needle with syringe (FSH unit callibration)|42054|
1800|27 gauge needle|42118|
1801|Alcohol Pad or Swab|42118|
1803|20 gauge needle|42118|
1805|20 gauge needle|42119|
1806|27 gauge needle|42119|
1807|Alcohol Pad or Swab|42119|
1809|27 gauge needle with syringe (FSH unit callibration)|42125|
1811|18 gauge, 1.5 inch needle|42126|
1812|27 gauge, 0.5 inch needle|42126|
1813|29 gauge, 0.5 inch Pen Needle|42127|
1814|29 gauge, 0.5 inch Pen Needle|42128|
1815|29 gauge, 0.5 inch Pen Needle|42129|
1816|Inhaler mouthpiece|42164|
1817|Inhaler mouthpiece|42165|
1818|20 gauge needle with safety device|42170|
1819|Vial adapter|42170|
1821|Glucose Meter|42244|
1822|Lancet|42244|
1823|Glucose Meter Test Strips|42244|
1824|Lancet Device|42244|
1825|Glucose Meter Control Solution|42244|
1826|Glucose Meter Test Strips|42245|
1827|Glucose Meter Control Solution, Normal|42247|
