CompanyID|CompanyName|CompanyNameShort|LabelerCode|ParentCompanyID|MVX|
379|United Research Laboratories, Inc. a subsidiary of Sun Pharmaceutical Industries, Inc.|URL Mutual|00677|1216||
432|Ben Venue Laboratories Inc|Ben Venue|10130|961||
698|Xactdose Inc a Division of Actavis US|Actavis US|00406|1756||
738|Actavis Inc. formerly Amide Pharmaceutical Inc|Actavis US|52152|1756||
752|Actavis Inc. formerly Watson Pharmaceuticals Inc|Actavis US|52544|1666||
791|Sun Pharmaceutical Industries, Inc.|Sun|53489|379||
832|Inland Dental Distributors Ltd|Inland |54789|1688||
898|Sun Pharmaceutical Industries, Inc.|Sun|57664|1858||
948|Actavis- US Brands formerly Aptalis Pharma, a wholly owned subsidiary of Forest, Formerly Axcan Pharma US, Inc.|Actavis US|58914|2512||
1086|Actavis Inc. formerly Andrx Pharmaceuticals Inc . a division of Watson|Actavis US|62037|1817||
1351|Actavis Inc. formerly Abrika Pharmaceuticals|Actavis US|67767|1756||
1547|AR Scientific a subsidiary of Mutual Pharmaceutical Co. Inc.  a subsidiary of Sun Pharmaceutical Industries, Inc. |AR Sci|13310|379||
1707|Actavis Inc. formerly WatsonPharma Inc|Actavis US|52544|752||
1720|Actavis- US Brands formerly, a wholly owned subsidiary of Forest, Formerly Eurand Inc.|Actavis US|59917|2512||
1756|Actavis Inc. Elizabeth LLC|Actavis US|00228|752||
1757|Actavis Inc.|Actavis US|00472|1756||
1769|Actavis Inc. Towata LLC|Actavis US|52152|1756||
1785|Actavis Inc. formerly Watson Pharma|Actavis US|55253|752||
1817|Actavis Inc. formerly Watson Pharmaceuticals|Actavis US|62037|752||
1818|Actavis Inc. formerly Watson Pharma|Actavis US|62022|752||
1840|Actavis Inc. formerly Cobalt Laboratories a division Watson Laboratories, Inc.|Actavis US|16252|1612||
1846|Actavis Inc. formerly Watson Laboratories Inc|Actavis US|00000|752||
1857|Sun Pharmaceutical Industries, Inc.|Sun|62756|898||
1858|Sun Pharmaceutical Laboratories, Ltd.|Sun|00000|1666||
1889|A&Z Pharmaceutical, Inc.|A&Z|00000|511||
1892|Actavis Inc. South Atlantic LLC|Actavis US|67767|1756||
1977|Actavis Inc.|Actavis US|18111|1756||
2023|URL Pharma, Inc. a subsidiary of Sun Pharmaceutical Industries, Inc.|URL Pharma|00677|379||
2024|Sun Pharmaceutical Industries, Inc.|Sun|53489|379||
2080|Sun Pharmaceutical Industries, Inc.|Sun|41616|898||
2107|Actavis -US Brands|Actavis US|63857|1756||
2160|Actavis Inc.|Actavis US|45963|1756||
2169|Actavis Inc. Kadian LLC|Actavis US|46987|1756||
2191|Actavis- US Brands formerly Aptalis Pharma, a wholly owned subsidiary of Forest, Formerly Eurand Pharmaceuticals, Inc. |Actavis US|42865|2512||
2238|Sun Pharmaceutical Industries, Inc.|Sun|49708|898||
2247|Sun Pharmaceutical Industries, Inc.|Sun|47335|898||
2277|Actavis Inc. Elizabeth LLC,|Actavis US|14550|1756||
2461|B and B Pharmaceuticals, Inc|B and B |63275|1666||
2472|Sun Pharmaceutical Industries, Inc.|Sun|47335|898||
2512|Actavis- US Brands formerly Aptalis Pharma, a wholly owned subsidiary of Forest|Actavis US|58914|334||
2913|Sun Pharmaceutical Industries, Inc.|Sun|49708|898||
2953|Actavis Inc. formerly Watson Brand|Actavis US|52544|752||
2958|ALKALOIDA Chemical Company Zrt|ALKALOIDA|00000|1666||
2959|CSPC Ouyi Pharmaceutical Co Ltd|CSPC Ouyi|00000|1666||
2960|Acino Products, LLC |Acino|68784|1666||
2961|Eagle Pharmaceuticals, Inc.|Eagle|42367|1666||
2962|Aptalis Pharmatech, Inc.|Aptalis|00000|334||
2963|Pharming Group N.V.|Pharming|00000|1666||
2964|Independence Pharmaceuticals, LLC|Independen|21724|1666||
2965|Eirgen Pharma Ltd.|Eirgen|00000|1666||
2966|HealthTrust Purchasing Group|HealthTrus|00000|1666||
2968|Vensun Pharmaceuticals Inc|Vensun|42543|1666||
2967|Alexso Inc|Alexso|50488|1666||
2969|Mylan Institutional Inc.|Mylan Inst|42292|2349||
210|Smith and Nephew Biotherapeutics, formerly Healthpoint BioTherapeutics|Smith|00064|681||
234|ECR Pharmaceuticals|ECR |00095|267||
785|Tyson and Associates Inc|Tyson|53335|1666||
1122|Supergen Inc|Supergen|62701|2931||
1659|United Therapeutics Corporation|UTC|66302|1666||
1760|UltiMed Inc.|UltiMed|08222|1666||
1764|UltiMed Inc.|UltiMed |08474|1760||
1835|Tiber Laboratories|Tiber |23589|2344||
1838|Unichem Pharmaceuticals USA, Inc|Unichem|29300|792||
2132|Swabplus Inc.|Swabplus|00000|2884||
2142|Terumo BCTLtd; formerly Ivex Pharmaceuticals a subsidiary of CaridianBCT|Terumo|14537|2357||
2217|United Therapeutics Corporation|UTC|66302|1659||
2390|United Exchange Corporation|United|68169|1666||
2490|AgaMatrix, Inc|AgaMatrix|08554|1666||
2494|Transcept Pharmaceuticals, Inc.|Transcept|67213|870||
2515|Valeritas, Inc.|Valeritas|08560|1954||
2536|Therapeutics MD|Therap|00000|2344||
2652|UltiMed Inc.|UltiMed|57515|1760||
2656|Two Hip Consulting, LLC|Two Hip|76074|1666||
2684|Trinity Pharmaceuticals LLC|Trinity|54295|2515||
2703|Smith and Nephew Biotherapeutics, formerly Healthpoint BioTherapeutics|Smith|00064|210||
2847|USGP, A Division of ProCap|USPG|00000|1666||
2940|Trimel BioPharma SRL|Trimel Bio|00000|2807||
2971|BioCryst Pharmaceuticals, Inc.|BioCryst|61364|1666||
1828|Fresenius Medical Care North America|FMCNA|49230|1666||
2912|Medac Pharma, Inc|Medac|59137|1666||
2970|Oncotec Pharma Produktion GmbH|Oncotec|00000|1666||
2973|Gen-Source RX|Gen-Source|52343|1666||
584|Wyeth Consumer Healthcare|Wyeth |00573|163||
1538|Magna Pharmaceuticals |Magna|58407|1666||
1072|Versapharm Incorporated|Versapharm|61748|550||
2974|Method Pharmaceuticals|Method|58657|1666||
283|Actavis- US Brands formerly, Inwood Laboratories Inc Sub Forest Laboratories Inc|Actavis|00258|334||
1320|Inkine Pharmaceutical a Division of Salix|Inkine|66934|1263||
2975|Westport Pharmaceuticals LLC|Westport|59675|1666||
2976|Owen Laboratories, Inc|Owen Lab|69007|296||
1885|Arbor Pharmaceuticals, LLC|Arbor|24338|1666||
2019|PruGen, Inc. Pharmaceuticals|PruGen|42546|1666||
2189|Arbor Pharmaceuticals, LLC|Arbor |24338|1885||
2977|Teva Respiratory, LLC|Teva Respi|59310|233||
2978|Jiangsu Hengrui Medicine|Jiangsu|00000|1666||
2131|Fidia Farmaceutici Spa|Fidia|89122|1666||
2979|Klosterfrau Berlin GMbH|Klosterfra|00000|1666||
2981|Orexigen Therapeutics|Orexigen |00000|1666||
2982|Neolpharma, Inc.|Neolpharma|00000|1666||
2983|Sallus Laboritories LLC|Sallus |69036|1666||
2452|Laboratoire HRA Pharma|HRA Pharma|76336|1666||
1564|Qualitest, formerly Dava Pharmaceuticals Inc|Dava|68774|1155||
1827|Qualitest, formerly Dava Brand Pharmaceuticals, Inc|Dava |68774|1564||
1863|Qualitest, formerly DAVA Pharmaceuticals, Inc.|DAVA |67253|1827||
2919|Qualitest, formerly DAVA Pharmaceuticals, Inc.|DAVA|67253|1564||
2986|Innocutis Holdings LLC|Innocutis3|68712|1666||
1989|Allegis Pharmaceuticals, LLC.|Allegis|28595|1666||
2208|Claris Lifescience Ltd|Claris|36000|1666||
2984|KERYX BIOPHARMA INC|KERYX|59922|1666||
2987|Moore Medical Corp.|Moore Medi|00839|1666||
2988|Cenexi-Laboratoires Thissen|Cenexi-Lab|00000|1666||
2989|TMIG, Inc|TMIG|69176|1666||
2990|Zhuhai Guojia New Macromolecule Materials Co.|Zhuhai Guo|00000|1666||
2991|Areva Pharmaceuticals Inc.|Areva|59923|1666||
1962|Slate Pharmaceuticals, Inc. a Auxilium Pharmaceuticals, Inc Company|Slate|43773|2304||
2321|Vista Pharmaceuticals Inc|Vista|61971|1666||
29|DUSA Pharmaceuticals, Inc. a Sun Pharmaceutical Industries, Inc. Company|Sun|67308|1666||
2492|Covis Pharmaceuticals, Inc.|COVIS|24987|1666||
1346|Purdue Products LP|Purdue|67618|189||
2980|IntraDerm Pharmaceuticals, Inc.|Intraderm|60267|1666||
2992|Actavis- US Brands formerly Warner Chilcott PLC|Actavis|00430|200||
2993|Woodfield Pharmaceutical, LLC|WDP|00000|1666||
2994|Hikma Americas, Inc.|Hikma|59467|961||
2995|Alimera Sciences Limited|Alimera|68611|1666||
2879|Allegis Pharmaceuticals, LLC|Allegis|28595|1666||
1924|Tolmar Inc|Tolmar|62935|2109||
1655|CorePharma, LLC|CorePharma|64720|2921||
2251|Amedra Pharmaceuticals|Amedra |52054|2921||
2803|Lineage Therapeutics|Lineage|54505|2921||
2921|CorePharma, LLC|CorePharma|64720|1805||
30|QLT USA, Inc|QLT|00000|1666||
2415|Pure Tek Corporation|Pure Tek|59088|30||
2996|Bayshore Pharmaceuticals LLC|Bayshore|76385|2775||
2780|Alexion Pharmaceuticals, Inc|Alexion|25682|1666||
2998|Eagle Pharmaceuticals, Inc.  |Eagle|42367|2961||
3000|Arbor Pharmaceuticals Ireland Limited|APIL|60631|1885||
3001|Zanfel Laboratories, Inc.|Zanfel|89901|1666||
3002|Asklepion Pharmaceuticals, LLC|Asklepion|43472|1666||
3003|Alto Pharmaceuticals,Inc|Alto|00731|1666||
3004|BonGeo Pharmaceuticals, Inc.|BonGeo|52796|1666||
3005|AmerX Health Care, a division of Procyon|AmerX|61470|1666||
3007|Neos Therapeutics, LP|Neos|62542|1666||
729|Pharmascience Laboratories Inc|Phrmscince|51817|1666||
2113|Pharbest Pharmaceuticals|Pharbest|16103|1666||
2212|Edenbridge Pharmaceuticals, LLC|Edenbridge|42799|1666||
2242|US WorldMeds|US WM|27505|1666||
2687|Fougera Pharmaceuticals Inc., A Sandoz Company|Fougera|00168|392||
2939|Durata Therapeutics, Inc, a Division of Actavis US|Durata|57970|752||
2049|Kremers Urban Inc. a Division of UCB|Kremers|62175|1097||
2893|Kremers Urban Inc. a Division of UCB|Kremers|62175|1097||
3008|Nature’s Way Brands|Nature|63948|1666||
3009|Amneal Pharmaceuticals LLC|Amneal|69238|1709||
3011|Oaklock, LLC|Oaklock|69263|1532||
342|Edwards Pharmaceuticals Inc, a Division of Women’s Choice Pharmaceuticals |Edwards |00485|2365||
3012|Medefil, Inc.|Medefil|64253|1666||
3013|Concordia Pharmaceuticals Inc.|Concordia|59212|2891||
3014|Alexso Inc|Alexso|50488|2967||
41|Avanir Pharmaceuticals|Avanir|64597|963||
2911|Paladin Therapeutics Inc.|Paladin|61744|1155||
3015|RxChange Co.|RxChange C|33358|1666||
1911|Corium International|Corium|00000|2715||
3016|Emisphere Technologies, Inc.|Emisphere|52062|1666||
2541|Vansen Pharma|Vansen|44004|2539||
3017|Pharma Romlev|Pharma|44009|1666||
3018|Pari Respiratory Equipment |Pari|24492|1882||
3019|American Lifeline, Inc.|ALI|39423|1666||
1900|Centurion Labs LLC|Centurion |23359|331||
3022|Sun Pharmaceutical Industries, Inc.|Sun|57664|898||
3023|STA3, LLC |STA3|69467|1666||
1097|Kremers Urban Inc. a Division of UCB, Inc.|Kremers |62175|680||
2196|Theravance Inc|Theravance|52118|1666||
2943|Theravance Biopharma, Inc.|Theravance|52118|1666||
3024|Westminster Pharmaceuticals LLC|Westminst|69367|1666||
3025|Sallus Laboratories, LLC|Sallus|69036|2983||
3026|TWi Pharmaceuticals USA|TWi|24979|1666||
3027|China Chemical and Pharmaceutical Co., Ltd|China Chem|00000|1666||
3028|Alvix Laboratories, Inc|Alvix|15455|1532||
3029|Solubiomix, LLC|Solubiomix|69499|1666||
2999|Burke Therapeutics, LLC|Burke|69101|1532||
964|Comfortpak Inc|Comfortpak|59172|319||
2804|Concept Laboratories |Concept|00000|2272||
3030|Burke Therapeutics, LLC|Burke|69101|2999||
918|Ethex Corporation|Ethex|58177|1438||
1177|Lumara Health Inc.|Lumara|64011|2079||
3031|Sun Pharmaceutical Industries, Inc.|Sun|62756|898||
936|ME Pharmaceuticals, Div. of Vesco Inc|ME Pharm|58607|1666||
1231|Rx Pak Div of Mckesson Corp|Rx Pak|65084|646||
2623|NPS Pharmaceuticals Inc.|NPS|68875|813||
3033|Accumix Pharmaceuticals, LLC|Accumix|69167|1666||
3034|Egalet US, Inc|Egalet|00000|1666||
3035|Sagent Pharmaceuticals, Inc.|Sagent|25021|2521||
1036|Pfizer US Pharmaceuticals formerly King Pharmaceuticals Inc|King |60793|202||
1069|Pfizer US Pharmaceuticals formerly Monarch Pharmaceuticals Inc|Monarch |61570|1036||
2783|BluePoint Laboratories|BPL|68001|1666||
3036|BluePoint Lab Injectables|BPL|68001|2783||
3037|Cumberland Pharmaceuticals|Cumberland|66220|1278||
3038|Cipla USA, Inc|Cipla|69097|1746||
3039|Symplmed Pharmaceuticals, LLC|Symplmed|61894|1666||
3040|Watson Pharma Private Ltd|Watson|00000|1666||
3041|Zambon Switzerland LTD |Zambon|00000|1666||
40|The Medicines Company (TMC)|TMC|65293|1666||
3044|Octapharma USA Inc.|Octapharma|68982|2508||
3043|Rockwell Medical, Inc.|Rockwell |00000|1666||
3046|Aditya Labs, Inc.|Aditya|00000|1666||
374|Exeltis, USA formerly Everett Laboratories Inc|Exeltis|00642|1666||
1937|Exeltis USA Dermatology, Inc. formerly Quinnova Pharmceuticals|Exeltis|23710|374||
2070|Marathon Pharmaceuticals LLC|Marathon|42998|1666||
2601|Exeltis USA Dermatology, Inc. formerly Quinnova Pharmceuticals|Quinnova|23710|1937||
1116|American Health Packaging|AHP|62584|1666||
1380|Johnson and Johnson|J&J|08137|1755||
3047|Rosemar Labs, LLC|Rosemar|50096|1666||
3048|American Health Packaging|AHP|60687|1116||
2581|MHC Medical Products, LLC|MHC |08496|1666||
3045|MHC Pharma LLC|MHC|69235|2581||
2649|Allison Medical|Allison|86227|1666||
3049|Nutritional Medicinals, LLC|Nut Med|57858|1666||
1749|Rosemont Pharmaceuticals Ltd|Rosemont |00000|1666||
3050|TTY Biopharm Company Limited |TTY|00000|1666||
915|GlaxoSmithKline Group of Companies|GSK|58160|43|skb|
3051|Oncogenerix, Inc|Oncogeneri|13632|2929||
169|Pfizer US Pharmaceuticals|Pfizer |00009|202|PFR|
171|Pfizer US Pharmaceuticals|Pfizer |00013|202|PFR|
181|Pfizer US Pharmaceuticals|Pfizer |00025|202|PFR|
188|AbbVie US LLC formerly Solvay Pharmaceuticals Inc an Abbott Company|AbbVie|00032|219|AB|
202|Pfizer US Pharmaceuticals|Pfizer |00049|1666|PFR|
203|AbbVie US LL formerly Unimed Pharmaceuticals Inc a Abbott Company|Unimed|00051|188|AB|
205|Organon USA Inc a Subsidiary of Merck & Co., Inc.|Organon|00052|2222|OTC|
216|Pfizer US Pharmaceuticals|Pfizer |00069|202|PFR|
217|Pfizer US Pharmaceuticals|Pfizer |00071|202|PFR|
219|AbbVie US LLC  formerly Abbott Pharmaceutical Product Division|Abbott|00074|1666|AB|
220|Abbott Nutrition formerly Ross Product Division Pharmaceuticals|Abbott Nut|70074|219|AB|
224|Novartis Pharmaceuticals Corp|Novartis|00078|1666|NOV|
358|Barr Laboratories Inc a Division of Teva USA|Barr|00555|233|BRR|
471|Akorn Inc formerly Taylor Pharmaceuticals|Akorn|11098|550|AKR|
526|Massachusetts Public Health Biologic La|MA Pub Hlt|14362|1666|MBL|
550|Akorn Inc|Akorn|17478|1666|AKR|
605|CSL Behring AG|CSL|44206|1652|ZLB|
655|Alpha Therapeutic Corp|Alpha Ther|49669|2098|ALP|
928|Wyeth Biopharma,  A subsidiary of Pfizer Inc|Wyeth|58394|163|PFR|
994|NABI Biopharmaceuticals|NABI|59730|2103|NAB|
1006|ESI Lederle Sub of Wyeth|ESI Ledrle|59911|162|PFR|
1023|Cangene Corp|Cangene|60492|1666|CNJ|
1079|Grifols USA, LLC|Grifols|61953|2435|GRF|
1179|Parkedale Pharmaceuticals Inc|Parekdale|64029|1036|PD|
1295|Novavax Inc|Novavax|66500|1666|NVX|
1427|Berna Products Corp a Crucell Vaccines Inc Company|Berna|58337|1666|JNJ|
1649|Novartis Pharmaceuticals Corporation|Novartis|00083|224|NOV|
1652|CSL Behring|CSL|00053|1666|ZLB|
1690|Talecris Biotherapeutics|Talecris|13533|2098|TAL|
1848|Bayer HealthCare Pharmaceuticals|Bayer|50419|182|BAY|
1976|ESI Lederle a division of Wyeth|ESI Lederl|00008|162|PFR|
2046|ID Biomedical|ID Biomed|00000|43|IDB|
2098|Grifols USA, LLC|Grifols|68516|1079|GRF|
2103|Biotest Pharmaceuticals Corporation|Biotest |59730|1666|BTP|
2193|Intercell Biomedical LTD|Intercell |42515|1666|INT|
2222|Merck & Co., Inc.|Merck & Co|00000|1666|MSD|
2279|Akorn Inc formerly Taylor Pharmaceuticals|Akorn|11098|550|AKR|
2281|CSL Biotherapies, Inc; a subsidiary of CSL Limited|CSL|33332|1652|CSL|
2435|Kedrion Biopharma Inc|Kedrion|76125|1666|KED|
2496|Kedrion Biopharma Inc|Kedrion|76179|2435|KED|
2499|CSL Behring LLC|CSL|63833|1652|ZLB|
2700|Biotest Pharmaceuticals Corporation|Biotest|59730|2103|BTP|
2713|Protein Sciences Corporation.|Protein Sc|42874|1666|PSC|
2915|GREER Laboratories, Inc.|GREER|59617|1666|GRE|
3010|Akorn Inc|Akorn|17478|550|AKR|
163|Wyeth Pharmaceuticals Inc, A subsidiary of Pfizer Inc|Wyeth|00005|202|PFR|
168|Wyeth Pharmaceuticals Inc, A subsidiary of Pfizer Inc|Wyeth|00008|163|PFR|
199|Wyeth Pharmaceuticals Inc,  A subsidiary of Pfizer Inc|Wyeth|00046|163|PFR|
270|Wyeth Pharmaceuticals Inc, A subsidiary of Pfizer Inc|Wyeth|00205|163|PFR|
271|Wyeth Pharmaceuticals Inc, A subsidiary of Pfizer Inc|Wyeth|00206|163|PFR|
667|Wyeth Research, A subsidiary of Pfizer Inc|Wyeth|50053|163|PFR|
774|Celltech Pharmaceuticals, Inc|Celltech|53014|1712|NOV|
803|Chiron Corp a Division of Novartis |Chiron|53905|224|NOV|
1208|Bioport Corp|Bioport|64678|1666|MIP|
1297|Evans Vaccines Ltd|Evans|66521|1666|NOV|
2824|Kudco Ireland Ltd.|Kudco|00000|1918||
2883|Pharmacyclics Inc|Pharmacycl|57962|219||
1723|BASF Corp|BASF|10117|1663||
3052|Kaylana Pharm, Inc|Kaylana|69120|1666||
481|Bayer Corp Consumer Care Div formerly Merck Consumer Healthcare|Merck HC|11523|522||
2694|Bayer Corp Consumer Care Div formerly Merck Consumer Care, a subsidiary of Merck and Co|Merck Cons|11523|522||
2707|Bayer Corp Consumer Care Div formerly Merck Consumer Healthcare|Bayer HC|41100|522||
290|Bayer Corp Consumer Care Div|Bayer |16500|522||
291|Bayer Corp Consumer Care Div|Bayer|00280|522||
1353|Axiom Pharmaceutical, Inc|Axiom|67870|522||
2517|Bayer Corp Consumer Care Div|Bayer|25866|522||
2518|Bayer Corp Consumer Care Div|Bayer |00240|522||
2519|Bayer Corp Consumer Care Div|Bayer|65662|522||
3053|Bayer Corp Consumer Care Div formerly Merck Consumer Care, a subsidiary of Merck and Co|Bayer|11017|2534||
2269|Medecor Pharma LLC|Medecor|67112|1666||
2522|Medecor Pharma LLC|Medecor|67112|1666||
3054|Otonomy, Inc|Otonomy|69251|1666||
3056|Afton Scientific|Afton|00000|1666||
1926|Adamis Pharmaceuticals |Adamis|38739|1666||
3057|Adamis Pharmaceuticals, Inc|Adamis|38739|1926||
3058|Exeltis USA Dermatology, Inc. formerly Quinnova Pharmceuticals|Exeltis|23710|1937||
3059|Odyssea Pharma|Odyssea|00000|1666||
2941|Omeros Corporation|Omeros|62225|1666||
3060|Sun Pharma Advanced Research Company Limited|Sun|47133|1858||
2256|Dendreon Pharmaceuticals, an affiliate of Valeant Pharmaceuticals North America LLC|Dendreon|30237|1666||
2382|Pinnacle Biologics|Pinnacle|00000|1666||
1949|Orchid Pharma/Karalex Pharma, LLC|Karalex|42043|1593||
349|Glenwood LLC|Glenwood|00516|1666||
1184|InterMune is now a wholly-owned subsidiary of Roche|InterMune|64116|161||
2735|i-Health, a Division of DSM|i-Health|87651|2740||
3032|Accelis Pharma|Accelis|69166|3066||
3062|Vertical Pharmaceuticals, LLC|Vertical|68025|1358||
3063|SA3, LLC|SA3|69420|1666||
3064|11 Health & Technologies LLC|11 Health|66741|1666||
3065|Accelis Pharma|Accelis|69166|3066||
3066|Novotec|Novotec|00000|1666||
3067|i-Health, a Division of DSM|i-Health|53530|2740||
3068|GenPak Solutions, LLC.|GenPak|75840|1666||
841|Ranbaxy Laboratories Ltd a Sun Pharma Company|Ranbaxy|54907|1148||
919|Medimmune Oncology Inc. a member of the AstraZeneca Group|Medimmune|58178|1028||
1028|MedImmune Inc. a member of the AstraZeneca Group|MedImmune|66019|266|MED|
1148|Ranbaxy Pharmaceuticals Inc. a Sun Pharma Company|Ranbaxy|63304|1858||
1799|Ranbaxy Laboratories a Sun Pharma Company|Ranbaxy |10631|1148||
3070|Basiem, LLC|Basiem|69597|1666||
3071|Istituto Biochimico Italiano Giovanni Lorenzini Spa|Istituto B|00000|1666||
392|Sandoz Inc|Sandoz|00781|224||
1773|Glenmark Pharmaceuticals|Glenmark|68462|1666||
3072|JayMac Pharmaceuticals, LLC|JayMac Pha|64661|1878||
3073|Hetero Labs Limited|Hetero Lab|00000|1666||
3075|Medtronic Diabetes|Medtronic|76300|1830||
179|Allergan Inc|Allergan|00023|752||
498|Allergan America|Allergan|11980|179||
644|Sanofi Pasteur Inc|Sanofi Pas|49281|180|PMC|
2721|Horizon Therapeutics Inc, formerly Hyperion Therapeutics|Horizon|76325|2396||
2833|Horizon Therapeutics Inc, formerly Hyperion Therapeutics, Inc.|Horizon|00000|2721||
3077|Rhodes Pharmaceuticals LP|Rhodes|42858|2210||
3078|ANSHI PHARMACEUTICAL|ANSHI|00000|1666||
289|Laser Inc|Laser|00277|343||
760|US Pharmaceutical Corp|USPCO|52747|1666||
2198|Manchester Pharmaceuticals, Inc, a wholly owned subcidiary of Retrophin|Manchester|45043|2956||
3079|Turing Pharmaceuticals|Turing|69413|1666||
3080|Aurohealth LLC, an Aurobindo Company|Aurohealth|58602|1536||
3081|US Pharmaceutical Corp|USPCO|52747|760||
3082|KG Pharmaceuticals LLC|KG Pharma|69203|1666||
3083|Trinity Laboratories ,Inc |Trinity|00000|1666||
3084|Leading Pharma|Leading|69315|1666||
661|Par Pharmaceutical Inc|Par |49884|1155||
835|Silarx Pharmaceuticals Inc|Silarx|54838|352||
2270|Cangene BioPharma dba Emergent BioSolutions |Cangene |53270|1023|CNJ|
2755|Similasan USA|Similasan|59262|1666||
3085|Enovachem Manufacturing|Enovachem|76420|1666||
3087|Sentynl Therapeutics|Sentynl|42358|1666||
1462|Seyer Pharmatec, Inc.|Seyer|11026|1666||
2060|Creekwood Pharmaceutical, Inc|Creekwood |15310|1847||
3088|Seyer Pharmatec, Inc.|Seyer|98826|1462||
3089|EXELA Pharma Sciences|EXELA|51754|1666||
3090|Lupin Pharmaceuticals, Inc. Brand Division|Lupin|27437|1365||
3091|Amedra, a wholly owned subsidiary of Impax Specialty Pharma|Amedra|52054|2921||
3092|The Chao Center for Industrial Pharmacy and Contract Manufacturing|Choa|00000|1666||
3093|Performance Health LLC.|PH LLC|31124|1666||
1033|Actavis Inc, formerly Pacific Pharma|Actavis|60758|179||
1577|Procter & Gamble Personal Health Care|P&G |37000|1666||
2433|Harvard Drug Group|Harvard|00000|745||
2683|Procter & Gamble Personal Health Care|P&G|23900|1577||
2709|Procter & Gamble Personal Health Care|P&G|00149|1577||
3061|Actavis Inc, formerly Pacific Pharma|Actavis|60758|1033||
3094|Aytu BioScience, Inc.|Aytu|00000|1666||
3096|HealthSmart|HealthSmar|67056|1666||
3097|Bowyn Labs, LLC|Bowyn|52191|1666||
3098|KMM Pharrmaceuticals|KMM|52187|1666||
509|Indivior, formerly Reckitt Benckiser Pharmaceuticals, Inc.|Indivior|12496|1666||
1011|Cypress Pharmaceutical Inc. a wholly-owned subsidiary of Pernix Therapeutics, LLC|Cypress |60258|1241||
1166|Hawthorn Pharmaceuticals a wholly-owned subsidiary of Pernix Therapeutics, LLC|Hawthorn |63717|1011||
1692|Vernalis Pharmaceuticals, Inc|Vernalis|16887|2043||
1758|Exel Int. Medical Products|Exel |08287|3109||
2530|Virtus Pharmaceuticals OPCO II|Virtus |76439|1666||
2591|Horizon Pharma PLC, formerly Vidara Therapeutics|Horizon|42238|2396||
3006|Oculus Innovative Sciences|Oculus|89116|1666||
3042|Rempex Pharmaceuticals, a wholly-owned subsidiary of The Medicines Company|Rempex|54531|40||
3076|Vernalis Therapeutics|Vernalis|69442|1666||
3099|Spring Hill Therapeutics LLC|Spring|69833|1666||
3101|Scilex Pharmaceuticals, Inc|Scilex|00000|1666||
3103|Banner Life Sciences|Banner|69387|1666||
3104|Virtus Pharmaceuticals|Virtus|69543|2530||
3105|Revive Personal Products|Revive|34362|1666||
3107|Cypress Pharmaceutical Inc. a wholly-owned subsidiary of Pernix Therapeutics, LLC|Cypress|60258|1011||
3108|Reckitt Benckiser Group plc|Reckitt|67981|509||
3109|Exelint International|Exelint|08287|1666||
3110|Primus Pharmaceuticals, Inc.|Primus|68040|1360||
3111|Journey Medical Corporation|Journey|69489|1666||
1263|Salix Pharmaceuticals, Inc. a wholly owned subsidiary of Valeant Pharmaceuticals International, Inc.|Salix|65649|267||
1356|Salix Pharmaceuticals, Inc. a wholly owned subsidiary of Valeant Pharmaceuticals International, Inc.|Salix|68012|1263||
2045|U.S. Nutrition|US Nutrin|00000|1666||
3074|Kythera Biopharrmaceuticals, Inc|Kythera|61168|179||
3112|Altathera Pharmaceuticals|Altathera|00000|1666||
1675|Sunrise Pharmaceutical, Inc.|Sunrise|11534|1666||
3114|Scandinavian Formulas, Inc.|Scand|51137|1666||
3115|Woodward Pharma Services LLC |Woodward|69784|1666||
3116|Forest Labortories|Forest|00000|1666||
195|GlaxoSmithKline Consumer Healthcare formerly Novartis Consumer Health|GSK|00043|224||
214|GlaxoSmithKline Consumer Healthcare formerly Novartis Consumer Health|GSK|00067|224||
409|Baxalta Inc, formerly Baxter Bioscience|Baxalta|00944|306|BAH|
1136|Millennium Pharmaceuticals, Inc. wholly-owned subsidiary of Takeda Pharmaceutical Company Limited|Millennium|63020|1216||
1563|Medtech Products, Inc a Prestige Brands Company formerly Insight Pharmaceuticals|Medtech|63736|2069||
1829|Baxalta Inc, formerly Baxter Bioscience|Baxalta|64193|306|BAH|
1978|Medtech Products, Inc a Prestige Brands Company|Medtech|63029|2069||
2069|Medtech Products, Inc a Prestige Brands Company|Medtech|78112|1666||
2562|Clover Pharmaceuticals Corp|Clover|49411|1666||
2590|Medtech Products, Inc a Prestige Brands Company|Medtech|31248|2069||
2643|Medtech Products, Inc a Prestige Brands Company|Medtech |63029|1978||
2747|Medtech Products, Inc a Prestige Brands Company|Medtech|75137|2069||
2890|Medtech Products, Inc a Prestige Brands Company|Medtech|42037|2069||
3117|Baxalta Inc, formerly Baxter Bioscience|Baxalta|54129|306|BAH|
3118|Clover Pharmaceuticals, Corp|Clover|49411|2562||
146|Kadmon Pharmaceuticals, LLC|Kadmon|66435|1666||
370|Boehringer Ingelheim Pharmaceuticals Inc|BIPI|00597|1666||
1318|Endo Pharmaceuticals Inc.|ENDO|66887|1155||
2304|Endo Pharmaceuticals Inc.|ENDO|52244|1318||
2573|Kadmon Pharmaceuticals, LLC|Kadmon|66435|146||
2846|Sebela Pharmaceuticals Inc|Sebela|54766|1666||
